project_id,domain,complexity_level,team_size,duration_months,sprint_length_weeks,num_sprints,total_user_stories,avg_story_points,velocity_per_sprint,tech_stack_difficulty,requirement_volatility_score,actual_effort_hours,actual_cost_usd,risk_level
project_05223,Healthcare,High,12,7,2,14,28,5.2,49.9,Advanced,High,44960.78,2571166.59,High
project_05224,AI Platform,Low,5,2,2,4,14,3.8,15.2,Basic,Low,1786.97,64385.82,Low
project_05225,AI Platform,Medium,7,7,2,14,20,5.3,29.7,Intermediate,Medium,14804.7,668253.58,Medium
project_05226,FinTech,High,10,8,2,16,20,6.3,50.4,Intermediate,High,33389.35,1777822.91,High
project_05227,EdTech,Low,4,4,2,8,13,3.6,11.5,Basic,Low,2612.02,102628.07,Low
project_05228,Healthcare,Medium,6,7,2,14,19,4.6,22.1,Basic,Medium,10856.08,475585.73,Medium
project_05229,Healthcare,High,11,8,2,16,28,7.0,61.6,Advanced,High,46389.69,2597222.86,High
project_05230,Healthcare,Low,4,4,2,8,11,3.9,12.5,Basic,Medium,3025.99,106981.62,Low
project_05231,EdTech,Medium,5,5,2,10,20,5.3,21.2,Intermediate,Low,7143.17,316792.34,Medium
project_05232,IoT,High,9,7,2,14,25,6.4,46.1,Intermediate,Medium,24166.2,1232166.98,High
project_05233,Cloud System,Low,4,2,2,4,15,2.6,8.3,Basic,Medium,1551.92,46594.19,Low
project_05234,FinTech,Medium,6,6,2,12,17,4.1,19.7,Intermediate,Medium,11593.04,470634.07,Medium
project_05235,EdTech,High,10,6,2,12,22,5.9,47.2,Intermediate,Medium,21824.74,1295030.98,High
project_05236,FinTech,Low,4,4,2,8,10,3.5,11.2,Basic,Low,2812.02,104871.24,Low
project_05237,EdTech,Medium,8,4,2,8,17,4.9,31.4,Basic,Medium,8447.44,339051.28,Medium
project_05238,SaaS,High,9,10,2,20,21,6.6,47.5,Advanced,High,48008.3,2402001.38,High
project_05239,Cloud System,Low,4,2,2,4,12,3.1,9.9,Basic,Low,1463.06,53102.11,Low
project_05240,EdTech,Medium,5,5,2,10,20,4.7,18.8,Basic,Medium,6773.58,273449.64,Medium
project_05241,Cloud System,High,10,11,2,22,30,5.9,47.2,Advanced,Medium,50887.3,2818535.17,High
project_05242,SaaS,Low,4,3,2,6,14,2.7,8.6,Basic,Medium,2287.46,68798.75,Low
project_05243,Healthcare,Medium,7,6,2,12,20,5.1,28.6,Intermediate,High,14582.98,648154.84,High
project_05244,E-commerce,High,12,12,2,24,25,5.2,49.9,Advanced,High,75425.36,3661821.42,High
project_05245,FinTech,Low,5,3,2,6,15,3.7,14.8,Basic,Low,2566.51,92720.64,Low
project_05246,IoT,Medium,8,7,2,14,22,5.2,33.3,Basic,Medium,14074.77,649587.97,Medium
project_05247,Cloud System,High,12,10,2,20,28,5.3,50.9,Advanced,High,63912.26,3361246.64,High
project_05248,EdTech,Low,5,4,2,8,11,2.4,9.6,Basic,Low,3257.03,111613.55,Low
project_05249,AI Platform,Medium,5,5,2,10,19,4.9,19.6,Basic,Medium,6189.68,328279.03,Medium
project_05250,Healthcare,High,8,12,2,24,27,6.6,42.2,Advanced,High,47667.5,2746389.7,High
project_05251,Cloud System,Low,4,2,2,4,12,3.9,12.5,Basic,Medium,1570.98,57734.53,Low
project_05252,Cloud System,Medium,5,4,2,8,19,4.8,19.2,Intermediate,Medium,6468.54,328956.27,Medium
project_05253,IoT,High,12,6,2,12,25,7.7,73.9,Advanced,Medium,33967.9,1909247.54,High
project_05254,Cloud System,Low,5,2,2,4,13,3.8,15.2,Basic,Medium,1886.33,64330.74,Low
project_05255,Cloud System,Medium,8,5,2,10,22,4.6,29.4,Basic,Medium,10211.63,487027.93,Medium
project_05256,IoT,High,11,8,2,16,30,7.2,63.4,Intermediate,Medium,32450.7,2017870.76,High
project_05257,Cloud System,Low,4,4,2,8,14,3.2,10.2,Basic,Low,2624.17,91522.54,Low
project_05258,AI Platform,Medium,6,4,2,8,16,5.7,27.4,Basic,High,6845.32,304896.1,High
project_05259,IoT,High,9,9,2,18,27,6.5,46.8,Intermediate,High,34009.79,2080272.61,High
project_05260,SaaS,Low,4,2,2,4,12,2.7,8.6,Basic,Low,1358.51,42493.55,Low
project_05261,AI Platform,Medium,6,4,2,8,16,5.1,24.5,Basic,Medium,6207.33,279518.38,Medium
project_05262,AI Platform,High,9,6,2,12,22,7.8,56.2,Intermediate,High,22859.12,1228105.24,High
project_05263,AI Platform,Low,5,3,2,6,13,3.8,15.2,Basic,Low,2516.87,84708.71,Low
project_05264,EdTech,Medium,5,4,2,8,19,4.5,18.0,Intermediate,Low,5861.52,235671.83,Medium
project_05265,EdTech,High,11,7,2,14,27,6.1,53.7,Intermediate,High,34248.44,1931721.63,High
project_05266,Cloud System,Low,3,4,2,8,15,2.5,6.0,Basic,Low,2062.71,68487.2,Low
project_05267,Cloud System,Medium,8,7,2,14,22,5.0,32.0,Basic,Medium,13953.54,617370.73,Medium
project_05268,Cloud System,High,10,6,2,12,24,7.7,61.6,Advanced,High,33241.59,1579854.71,High
project_05269,E-commerce,Low,3,3,2,6,10,3.4,8.2,Basic,Low,1569.52,58896.09,Low
project_05270,SaaS,Medium,6,6,2,12,21,4.9,23.5,Intermediate,Medium,10939.02,567148.77,Medium
project_05271,FinTech,High,10,12,2,24,28,7.9,63.2,Advanced,Medium,52130.88,3187632.36,High
project_05272,Healthcare,Low,5,3,2,6,11,3.2,12.8,Basic,Low,2513.13,87251.78,Low
project_05273,FinTech,Medium,5,4,2,8,18,4.3,17.2,Basic,Medium,5219.36,260340.03,Medium
project_05274,AI Platform,High,12,7,2,14,21,5.1,49.0,Advanced,High,41872.76,2399350.65,High
project_05275,AI Platform,Low,3,4,2,8,10,2.8,6.7,Basic,Medium,2234.09,76921.77,Low
project_05276,EdTech,Medium,7,4,2,8,16,5.6,31.4,Basic,High,8452.57,331393.23,High
project_05277,Cloud System,High,10,11,2,22,23,5.8,46.4,Advanced,High,53622.08,3251620.64,High
project_05278,EdTech,Low,4,2,2,4,14,2.1,6.7,Basic,Low,1452.93,53527.78,Low
project_05279,EdTech,Medium,6,8,2,16,16,4.1,19.7,Intermediate,Medium,14114.37,642640.48,Medium
project_05280,Healthcare,High,12,12,2,24,28,6.3,60.5,Advanced,Medium,64875.19,3824298.79,High
project_05281,AI Platform,Low,5,2,2,4,12,2.2,8.8,Basic,Low,1672.81,63998.77,Low
project_05282,Healthcare,Medium,5,5,2,10,17,4.6,18.4,Intermediate,Medium,8194.31,374919.54,Medium
project_05283,AI Platform,High,10,6,2,12,24,6.1,48.8,Advanced,Medium,27609.64,1459886.44,High
project_05284,Cloud System,Low,3,4,2,8,13,3.4,8.2,Basic,Medium,2262.94,89635.29,Low
project_05285,SaaS,Medium,8,6,2,12,17,4.5,28.8,Intermediate,High,16029.92,803741.68,High
project_05286,SaaS,High,8,8,2,16,23,5.5,35.2,Intermediate,Medium,25120.13,1316928.95,High
project_05287,EdTech,Low,3,4,2,8,15,2.3,5.5,Basic,Low,2006.91,65347.6,Low
project_05288,IoT,Medium,5,8,2,16,20,4.8,19.2,Intermediate,Low,11871.9,505039.86,Medium
project_05289,SaaS,High,12,12,2,24,30,6.5,62.4,Advanced,High,74309.58,4179387.69,High
project_05290,Cloud System,Low,5,4,2,8,15,2.3,9.2,Basic,Medium,3558.9,118308.45,Low
project_05291,EdTech,Medium,6,6,2,12,18,4.1,19.7,Intermediate,High,13235.88,572066.89,High
project_05292,Cloud System,High,12,12,2,24,25,6.1,58.6,Intermediate,High,60528.45,3328812.97,High
project_05293,SaaS,Low,5,4,2,8,12,3.1,12.4,Basic,Low,3278.29,106306.4,Low
project_05294,Cloud System,Medium,8,5,2,10,21,4.5,28.8,Intermediate,Medium,13150.96,551833.59,Medium
project_05295,AI Platform,High,8,12,2,24,29,7.9,50.6,Intermediate,Medium,36763.24,2107782.17,High
project_05296,SaaS,Low,3,3,2,6,13,3.5,8.4,Basic,Low,1685.44,65538.1,Low
project_05297,FinTech,Medium,5,7,2,14,17,4.2,16.8,Intermediate,Medium,11435.42,498050.15,Medium
project_05298,E-commerce,High,9,10,2,20,26,5.4,38.9,Intermediate,High,39121.62,2234359.56,High
project_05299,AI Platform,Low,3,4,2,8,11,3.5,8.4,Basic,Low,2073.09,70388.32,Low
project_05300,SaaS,Medium,8,6,2,12,15,4.8,30.7,Intermediate,Medium,14847.18,661631.96,Medium
project_05301,IoT,High,9,8,2,16,28,6.1,43.9,Intermediate,High,30567.76,1719881.7,High
project_05302,EdTech,Low,3,4,2,8,10,2.6,6.2,Basic,Low,1991.14,83924.6,Low
project_05303,FinTech,Medium,7,8,2,16,19,5.2,29.1,Basic,High,15311.29,801351.95,High
project_05304,FinTech,High,11,8,2,16,22,6.0,52.8,Advanced,High,43207.56,2269032.08,High
project_05305,Cloud System,Low,3,2,2,4,15,3.6,8.6,Basic,Medium,1281.65,40373.73,Low
project_05306,IoT,Medium,5,7,2,14,22,4.6,18.4,Basic,Medium,9234.77,421835.64,Medium
project_05307,EdTech,High,12,11,2,22,26,5.4,51.8,Advanced,High,65403.03,3636772.91,High
project_05308,SaaS,Low,5,2,2,4,14,2.9,11.6,Basic,Low,1753.32,65755.15,Low
project_05309,IoT,Medium,8,6,2,12,16,5.1,32.6,Intermediate,Low,12945.22,611435.16,Medium
project_05310,E-commerce,High,9,11,2,22,30,6.3,45.4,Advanced,High,51059.33,2820514.71,High
project_05311,EdTech,Low,3,4,2,8,15,2.2,5.3,Basic,Low,2053.37,59835.32,Low
project_05312,EdTech,Medium,8,8,2,16,19,5.4,34.6,Intermediate,Low,18866.26,750942.53,Medium
project_05313,E-commerce,High,12,6,2,12,25,5.0,48.0,Advanced,Medium,32106.8,1885248.36,High
project_05314,IoT,Low,5,2,2,4,14,3.8,15.2,Basic,Low,1735.38,59870.37,Low
project_05315,Healthcare,Medium,6,6,2,12,16,4.0,19.2,Intermediate,Medium,10862.83,468199.63,Medium
project_05316,Cloud System,High,9,10,2,20,23,6.2,44.6,Intermediate,Medium,34644.21,1666279.05,High
project_05317,SaaS,Low,3,4,2,8,15,3.3,7.9,Basic,Low,2016.64,71475.95,Low
project_05318,Healthcare,Medium,5,7,2,14,16,5.8,23.2,Basic,Medium,8565.76,391776.16,Medium
project_05319,E-commerce,High,9,6,2,12,27,7.4,53.3,Advanced,High,27799.06,1432451.12,High
project_05320,FinTech,Low,4,4,2,8,12,3.8,12.2,Basic,Low,2794.62,109912.56,Low
project_05321,EdTech,Medium,7,4,2,8,20,5.1,28.6,Intermediate,Medium,8776.43,408344.17,Medium
project_05322,FinTech,High,8,11,2,22,22,6.9,44.2,Advanced,Medium,41173.47,2339401.33,High
project_05323,SaaS,Low,4,2,2,4,13,3.9,12.5,Basic,Low,1552.57,53914.11,Low
project_05324,SaaS,Medium,6,8,2,16,17,5.4,25.9,Basic,Medium,11390.28,592411.18,Medium
project_05325,SaaS,High,11,8,2,16,21,5.5,48.4,Advanced,High,47108.38,2476841.24,High
project_05326,SaaS,Low,5,3,2,6,15,3.4,13.6,Basic,Medium,2884.65,101081.73,Low
project_05327,Healthcare,Medium,6,7,2,14,18,4.7,22.6,Intermediate,Medium,13138.03,528162.53,Medium
project_05328,FinTech,High,12,6,2,12,29,7.4,71.0,Intermediate,Medium,27635.44,1474539.05,High
project_05329,EdTech,Low,5,3,2,6,14,3.5,14.0,Basic,Low,2476.58,90418.72,Low
project_05330,SaaS,Medium,7,4,2,8,19,4.6,25.8,Basic,High,8383.26,396460.07,High
project_05331,FinTech,High,10,10,2,20,29,7.9,63.2,Advanced,Medium,44825.43,2214094.43,High
project_05332,Cloud System,Low,4,3,2,6,11,3.1,9.9,Basic,Low,2031.27,76153.54,Low
project_05333,FinTech,Medium,7,8,2,16,22,5.6,31.4,Intermediate,Medium,17109.19,833899.27,Medium
project_05334,AI Platform,High,9,9,2,18,22,5.1,36.7,Advanced,Medium,37315.77,2217141.87,High
project_05335,SaaS,Low,4,4,2,8,15,3.9,12.5,Basic,Medium,3022.1,112672.92,Low
project_05336,E-commerce,Medium,7,4,2,8,18,4.4,24.6,Intermediate,High,9642.36,419746.38,High
project_05337,SaaS,High,12,7,2,14,24,6.3,60.5,Advanced,High,42673.87,2133714.05,High
project_05338,Cloud System,Low,4,3,2,6,14,2.2,7.0,Basic,Medium,2167.0,87476.18,Low
project_05339,EdTech,Medium,8,6,2,12,17,5.4,34.6,Intermediate,High,17193.04,745791.13,High
project_05340,AI Platform,High,9,10,2,20,27,6.7,48.2,Advanced,Medium,40934.66,2364675.78,High
project_05341,Cloud System,Low,4,4,2,8,15,3.7,11.8,Basic,Low,2904.33,105584.3,Low
project_05342,IoT,Medium,7,4,2,8,22,5.1,28.6,Basic,Low,6976.85,304917.34,Medium
project_05343,EdTech,High,12,10,2,20,29,5.8,55.7,Advanced,Medium,56246.13,3223504.07,High
project_05344,IoT,Low,4,2,2,4,10,2.2,7.0,Basic,Medium,1513.31,45416.6,Low
project_05345,E-commerce,Medium,6,6,2,12,22,5.4,25.9,Intermediate,Low,10454.61,414632.65,Medium
project_05346,SaaS,High,12,8,2,16,22,5.3,50.9,Advanced,High,48668.39,2628036.88,High
project_05347,SaaS,Low,3,4,2,8,11,2.8,6.7,Basic,Low,2134.24,83492.57,Low
project_05348,E-commerce,Medium,6,7,2,14,17,5.8,27.8,Intermediate,Low,11801.2,589877.42,Medium
project_05349,E-commerce,High,12,10,2,20,26,7.4,71.0,Advanced,Medium,55096.36,3150033.22,High
project_05350,Cloud System,Low,3,3,2,6,10,2.8,6.7,Basic,Low,1622.3,53757.87,Low
project_05351,Cloud System,Medium,6,7,2,14,18,4.3,20.6,Basic,Medium,10495.31,537464.34,Medium
project_05352,FinTech,High,9,10,2,20,20,6.8,49.0,Advanced,High,47843.36,2341625.81,High
project_05353,FinTech,Low,4,2,2,4,15,2.7,8.6,Basic,Low,1473.64,52761.41,Low
project_05354,E-commerce,Medium,7,4,2,8,22,4.6,25.8,Intermediate,Low,8227.94,411411.48,Medium
project_05355,Cloud System,High,11,10,2,20,26,7.3,64.2,Intermediate,High,46292.05,2645092.42,High
project_05356,AI Platform,Low,5,3,2,6,14,2.4,9.6,Basic,Low,2623.97,79365.12,Low
project_05357,EdTech,Medium,8,5,2,10,21,4.8,30.7,Intermediate,Medium,12339.61,597094.11,Medium
project_05358,FinTech,High,11,9,2,18,26,7.1,62.5,Advanced,High,53716.16,2929431.75,High
project_05359,FinTech,Low,4,3,2,6,10,3.6,11.5,Basic,Low,2036.84,80778.77,Low
project_05360,E-commerce,Medium,7,4,2,8,15,5.7,31.9,Intermediate,Medium,9366.86,375741.64,Medium
project_05361,FinTech,High,10,7,2,14,24,6.4,51.2,Intermediate,Medium,27929.51,1587501.22,High
project_05362,E-commerce,Low,3,3,2,6,15,2.2,5.3,Basic,Low,1498.92,48709.67,Low
project_05363,IoT,Medium,5,6,2,12,21,4.1,16.4,Intermediate,High,11337.99,538870.16,High
project_05364,FinTech,High,10,10,2,20,25,5.7,45.6,Intermediate,High,42374.5,2441651.78,High
project_05365,FinTech,Low,3,4,2,8,12,3.6,8.6,Basic,Low,2008.36,64511.19,Low
project_05366,FinTech,Medium,5,5,2,10,18,5.5,22.0,Basic,Low,6119.06,284669.41,Medium
project_05367,IoT,High,11,7,2,14,23,5.7,50.2,Intermediate,Medium,29878.64,1517296.06,High
project_05368,Healthcare,Low,3,4,2,8,13,3.6,8.6,Basic,Low,2159.45,72501.69,Low
project_05369,IoT,Medium,8,8,2,16,21,5.9,37.8,Intermediate,Medium,19820.22,985600.08,Medium
project_05370,FinTech,High,11,11,2,22,30,7.6,66.9,Advanced,High,65050.52,3531747.33,High
project_05371,AI Platform,Low,3,4,2,8,14,2.2,5.3,Basic,Medium,2228.31,78321.75,Low
project_05372,IoT,Medium,7,6,2,12,15,5.8,32.5,Intermediate,High,15195.18,636638.69,High
project_05373,E-commerce,High,12,8,2,16,29,6.1,58.6,Advanced,High,51027.29,2758331.93,High
project_05374,SaaS,Low,4,4,2,8,12,2.5,8.0,Basic,Medium,2939.84,99216.77,Low
project_05375,Healthcare,Medium,7,4,2,8,20,4.8,26.9,Basic,Medium,7201.1,352405.03,Medium
project_05376,SaaS,High,12,6,2,12,23,7.4,71.0,Intermediate,High,32044.04,1764210.06,High
project_05377,FinTech,Low,4,3,2,6,11,2.1,6.7,Basic,Medium,2264.29,67597.96,Low
project_05378,AI Platform,Medium,8,7,2,14,16,4.6,29.4,Intermediate,Low,15630.37,738597.33,Medium
project_05379,IoT,High,8,12,2,24,23,5.4,34.6,Advanced,High,51509.76,2903938.99,High
project_05380,E-commerce,Low,5,4,2,8,12,3.9,15.6,Basic,Low,3342.88,109983.46,Low
project_05381,FinTech,Medium,6,8,2,16,17,4.3,20.6,Basic,Medium,11867.66,584263.97,Medium
project_05382,EdTech,High,9,12,2,24,25,6.9,49.7,Advanced,High,54508.19,2984418.89,High
project_05383,E-commerce,Low,5,4,2,8,15,3.5,14.0,Basic,Medium,3773.78,112424.49,Low
project_05384,Cloud System,Medium,7,5,2,10,20,5.7,31.9,Intermediate,Medium,10913.0,448470.74,Medium
project_05385,E-commerce,High,11,12,2,24,26,5.8,51.0,Intermediate,Medium,51645.47,2709034.8,High
project_05386,EdTech,Low,3,3,2,6,14,3.4,8.2,Basic,Medium,1820.44,66235.93,Low
project_05387,Healthcare,Medium,8,5,2,10,16,4.2,26.9,Basic,Medium,10133.73,415352.03,Medium
project_05388,SaaS,High,10,9,2,18,29,5.5,44.0,Advanced,High,47978.04,2635596.72,High
project_05389,E-commerce,Low,5,4,2,8,14,3.7,14.8,Basic,Low,3492.2,99574.77,Low
project_05390,Cloud System,Medium,7,8,2,16,16,5.5,30.8,Intermediate,High,19906.39,872479.14,High
project_05391,E-commerce,High,8,10,2,20,24,5.3,33.9,Intermediate,High,33620.45,1981262.64,High
project_05392,EdTech,Low,3,2,2,4,10,2.9,7.0,Basic,Medium,1188.45,46392.74,Low
project_05393,SaaS,Medium,7,4,2,8,16,4.2,23.5,Intermediate,Medium,8493.8,444527.14,Medium
project_05394,IoT,High,10,6,2,12,20,7.5,60.0,Advanced,High,31565.03,1853349.61,High
project_05395,SaaS,Low,3,4,2,8,10,2.8,6.7,Basic,Low,2110.08,76613.91,Low
project_05396,E-commerce,Medium,7,8,2,16,22,5.4,30.2,Intermediate,Medium,16795.7,786429.61,Medium
project_05397,AI Platform,High,10,11,2,22,22,6.0,48.0,Advanced,High,53553.41,3135282.4,High
project_05398,SaaS,Low,3,4,2,8,12,4.0,9.6,Basic,Low,2204.83,83390.76,Low
project_05399,E-commerce,Medium,8,6,2,12,21,6.0,38.4,Intermediate,Low,13273.38,572381.62,Medium
project_05400,Cloud System,High,8,11,2,22,22,7.9,50.6,Advanced,High,46310.24,2575729.96,High
project_05401,E-commerce,Low,3,3,2,6,15,3.9,9.4,Basic,Low,1723.04,66067.37,Low
project_05402,EdTech,Medium,5,8,2,16,21,4.0,16.0,Basic,Medium,9726.41,414550.59,Medium
project_05403,SaaS,High,8,6,2,12,28,5.5,35.2,Advanced,High,26501.88,1300680.6,High
project_05404,Healthcare,Low,3,3,2,6,15,2.1,5.0,Basic,Low,1558.03,50061.34,Low
project_05405,Cloud System,Medium,8,4,2,8,22,4.5,28.8,Intermediate,Medium,10476.97,418925.83,Medium
project_05406,E-commerce,High,9,6,2,12,23,6.5,46.8,Intermediate,Medium,20057.98,1088299.27,High
project_05407,EdTech,Low,5,3,2,6,10,2.9,11.6,Basic,Medium,2648.56,93345.11,Low
project_05408,IoT,Medium,6,5,2,10,16,5.5,26.4,Intermediate,Medium,9581.88,416113.97,Medium
project_05409,EdTech,High,10,10,2,20,26,7.2,57.6,Advanced,High,49672.32,2952061.38,High
project_05410,EdTech,Low,3,3,2,6,10,3.9,9.4,Basic,Medium,1758.01,69073.39,Low
project_05411,AI Platform,Medium,7,6,2,12,19,5.4,30.2,Intermediate,High,15177.27,666469.15,High
project_05412,Cloud System,High,11,8,2,16,20,5.8,51.0,Advanced,High,44288.45,2624780.34,High
project_05413,FinTech,Low,5,4,2,8,11,2.7,10.8,Basic,Low,3365.17,112136.15,Low
project_05414,E-commerce,Medium,5,8,2,16,20,4.9,19.6,Intermediate,Low,11104.51,439176.51,Medium
project_05415,IoT,High,11,12,2,24,27,5.8,51.0,Intermediate,High,54954.63,3041493.84,High
project_05416,IoT,Low,4,3,2,6,14,4.0,12.8,Basic,Medium,2310.88,90492.84,Low
project_05417,SaaS,Medium,6,6,2,12,16,5.3,25.4,Intermediate,Medium,11275.63,502566.36,Medium
project_05418,AI Platform,High,11,10,2,20,24,5.7,50.2,Advanced,High,53825.26,3307078.55,High
project_05419,FinTech,Low,3,2,2,4,12,3.8,9.1,Basic,Medium,1198.91,42594.1,Low
project_05420,FinTech,Medium,8,8,2,16,22,4.4,28.2,Intermediate,Low,18093.9,778047.08,Medium
project_05421,EdTech,High,8,8,2,16,30,7.1,45.4,Intermediate,Medium,24133.9,1366901.83,High
project_05422,IoT,Low,5,3,2,6,14,3.5,14.0,Basic,Low,2672.18,84519.27,Low
project_05423,Cloud System,Medium,7,7,2,14,22,4.6,25.8,Intermediate,Low,14528.65,647080.07,Medium
project_05424,Cloud System,High,12,9,2,18,21,6.7,64.3,Advanced,High,55198.06,2721284.03,High
project_05425,FinTech,Low,5,2,2,4,11,3.5,14.0,Basic,Medium,1892.34,63607.85,Low
project_05426,IoT,Medium,5,5,2,10,17,4.8,19.2,Intermediate,High,8956.59,362039.69,High
project_05427,EdTech,High,12,11,2,22,26,5.3,50.9,Advanced,Medium,58451.48,3348932.12,High
project_05428,E-commerce,Low,3,3,2,6,14,3.6,8.6,Basic,Medium,1835.16,53436.81,Low
project_05429,Healthcare,Medium,5,6,2,12,17,5.0,20.0,Basic,Low,6805.35,310874.39,Medium
project_05430,Healthcare,High,10,9,2,18,26,6.7,53.6,Intermediate,High,37942.58,2092863.68,High
project_05431,E-commerce,Low,5,4,2,8,11,3.7,14.8,Basic,Low,3347.27,119997.54,Low
project_05432,Healthcare,Medium,6,8,2,16,21,4.8,23.0,Intermediate,Medium,14977.88,634469.87,Medium
project_05433,E-commerce,High,9,6,2,12,20,5.4,38.9,Advanced,High,27401.02,1528194.76,High
project_05434,Cloud System,Low,4,4,2,8,12,3.0,9.6,Basic,Low,2808.63,87531.08,Low
project_05435,E-commerce,Medium,8,8,2,16,22,5.1,32.6,Intermediate,High,23565.81,1091634.96,High
project_05436,IoT,High,8,7,2,14,20,7.0,44.8,Advanced,High,30514.95,1559481.61,High
project_05437,EdTech,Low,4,2,2,4,12,3.1,9.9,Basic,Low,1451.76,49633.54,Low
project_05438,EdTech,Medium,7,4,2,8,19,4.8,26.9,Intermediate,Medium,8824.75,443075.84,Medium
project_05439,FinTech,High,12,9,2,18,29,7.4,71.0,Intermediate,High,48321.42,2643704.47,High
project_05440,EdTech,Low,3,4,2,8,12,3.3,7.9,Basic,Low,1981.09,77165.63,Low
project_05441,EdTech,Medium,6,7,2,14,18,5.8,27.8,Basic,Medium,10346.49,499388.36,Medium
project_05442,AI Platform,High,9,9,2,18,20,5.9,42.5,Advanced,Medium,35170.32,2023487.18,High
project_05443,Healthcare,Low,4,3,2,6,12,2.1,6.7,Basic,Low,1985.15,64588.77,Low
project_05444,E-commerce,Medium,8,4,2,8,17,5.1,32.6,Intermediate,High,11951.06,492941.86,High
project_05445,FinTech,High,10,10,2,20,28,5.8,46.4,Advanced,Medium,46412.78,2518189.74,High
project_05446,SaaS,Low,5,3,2,6,15,3.9,15.6,Basic,Low,2550.24,83805.38,Low
project_05447,AI Platform,Medium,8,7,2,14,21,5.7,36.5,Intermediate,Medium,18255.0,710176.78,Medium
project_05448,SaaS,High,10,10,2,20,29,7.7,61.6,Advanced,High,51713.35,2730847.02,High
project_05449,EdTech,Low,5,2,2,4,15,3.8,15.2,Basic,Medium,2026.83,62992.28,Low
project_05450,SaaS,Medium,7,5,2,10,19,5.5,30.8,Basic,Medium,8766.49,433020.52,Medium
project_05451,Cloud System,High,9,6,2,12,21,7.6,54.7,Advanced,High,28931.7,1562805.9,High
project_05452,Healthcare,Low,4,3,2,6,10,3.3,10.6,Basic,Low,1970.84,83426.5,Low
project_05453,E-commerce,Medium,6,4,2,8,16,4.7,22.6,Intermediate,Medium,7609.36,314045.73,Medium
project_05454,SaaS,High,8,8,2,16,21,7.0,44.8,Advanced,Medium,28694.15,1467943.32,High
project_05455,EdTech,Low,4,2,2,4,13,3.7,11.8,Basic,Low,1499.56,53392.0,Low
project_05456,AI Platform,Medium,6,4,2,8,21,4.4,21.1,Basic,Medium,6440.33,262438.39,Medium
project_05457,EdTech,High,12,9,2,18,30,5.1,49.0,Advanced,High,52699.92,3114938.98,High
project_05458,Healthcare,Low,5,3,2,6,15,2.4,9.6,Basic,Medium,2924.6,97713.22,Low
project_05459,FinTech,Medium,8,5,2,10,20,4.3,27.5,Intermediate,High,14026.31,655059.04,High
project_05460,Healthcare,High,10,9,2,18,23,5.9,47.2,Advanced,Medium,41886.37,2092561.9,High
project_05461,Healthcare,Low,4,2,2,4,13,3.2,10.2,Basic,Low,1401.01,53778.88,Low
project_05462,Cloud System,Medium,8,4,2,8,17,4.1,26.2,Intermediate,Low,9234.7,422370.5,Medium
project_05463,FinTech,High,12,7,2,14,25,7.9,75.8,Intermediate,High,36089.0,2072985.14,High
project_05464,E-commerce,Low,4,3,2,6,13,2.2,7.0,Basic,Low,2082.65,73560.53,Low
project_05465,EdTech,Medium,7,7,2,14,18,5.4,30.2,Intermediate,Low,13776.59,672333.29,Medium
project_05466,E-commerce,High,9,11,2,22,20,7.7,55.4,Advanced,Medium,46155.38,2378496.32,High
project_05467,FinTech,Low,5,3,2,6,15,3.4,13.6,Basic,Low,2516.27,102889.43,Low
project_05468,Healthcare,Medium,5,4,2,8,18,4.9,19.6,Intermediate,Medium,6640.4,329735.23,Medium
project_05469,Cloud System,High,11,7,2,14,22,7.5,66.0,Advanced,Medium,36422.91,1922822.41,High
project_05470,Healthcare,Low,5,3,2,6,15,3.3,13.2,Basic,Low,2636.9,102577.5,Low
project_05471,SaaS,Medium,8,6,2,12,22,5.0,32.0,Intermediate,Medium,15651.07,704301.37,Medium
project_05472,Healthcare,High,8,10,2,20,27,6.7,42.9,Intermediate,High,36096.6,1957274.51,High
project_05473,EdTech,Low,4,2,2,4,10,3.4,10.9,Basic,Low,1348.78,43679.7,Low
project_05474,FinTech,Medium,8,5,2,10,16,4.2,26.9,Basic,Medium,10257.28,471606.07,Medium
project_05475,SaaS,High,12,12,2,24,23,5.4,51.8,Advanced,High,73035.92,4184013.51,High
